AOD,AE,RSDN,Temp,Dew,RH,MaxWS,PBLH,Visibility,DOY,PM10
0.25657,0.4925,334.43,28.377,10.69,33.477,8.4835,1751.8,29191,0.66163,26
0.061877,0.63367,345.79,20.728,5.1758,38.424,8.7068,955.11,28834,0.47754,28
0.037936,1.6222,175.75,13.841,7.8526,68.631,4.3988,615.28,25367,-0.46355,16
0.48661,0.58196,180.88,15.503,9.731,70.522,6.8207,846.63,24002,-0.017166,24
0.93529,1.1696,176.02,23.196,16.936,67.669,8.335,1320,26596,0.35275,15
0.39968,0.48185,211.83,13.723,7.1233,65.917,11.513,618.48,25767,-0.25535,12
0.41177,0.4959,280.08,13.532,3.8659,52.381,12.161,1168.4,28104,-0.1031,28
0.45434,0.46429,311.57,25.932,8.8749,37.506,5.6179,1581.4,28729,0.56534,23
0.005525,0.63271,205.77,1.0128,-12.396,38.522,9.4084,1347.4,28875,-0.57942,29
0.77006,0.51643,276.94,18.451,7.126,52.095,6.6984,585.33,27242,0.36972,7
0.58027,0.24724,255.79,23.71,10.78,44.459,12.751,1103.3,28626,0.28772,29
0.49852,0.73141,230.63,16.775,8.3982,58.214,14.416,1297.8,27583,-0.23867,21
0.71506,0.48011,318.85,22.959,6.138,37.435,6.0613,1123.8,28733,0.33664,28
0.37051,0.30821,229.56,12.412,5.905,65.629,11.405,674.02,26269,-0.25535,7
0.1895,1.6471,305.78,13.548,8.3638,73.731,8.4097,293.56,23181,0.085965,20
0.23057,0.28159,331.8,20.005,10.139,55.41,7.5622,1280.9,27238,0.46238,24
0.35181,0.45717,322.49,19.977,10.53,55.393,7.284,1117.3,27739,0.47754,24
0.098223,0.61426,339.55,20.048,8.6958,49.885,7.7498,1184.1,28056,0.46238,26
0.13769,0.25798,227.02,8.4468,-5.992,41.782,6.4257,1064.7,28056,-0.63543,6
0.088068,0.62767,338.17,27.075,8.0879,34.27,6.0816,1902.5,28960,0.5511,27
0.36643,0.38666,312.9,23.754,11.324,47.258,7.2783,1322.8,28284,0.47754,16
0.91792,1.1883,192.97,23.271,16.836,66.941,8.4945,1313.3,26694,0.35275,6
0.12164,0.47823,342.75,24.309,7.4347,34.759,6.7015,958.7,29117,0.60848,26
0.076491,0.40173,344.04,16.303,9.0915,65.484,9.1089,700.19,25449,0.55244,27
0.0095454,0.63084,234,-0.31661,-14.534,35.71,9.6696,1637.5,29073,-0.57942,26
0.0203,0.63287,339.14,17.109,9.0031,62.525,10.185,661.99,25597,0.55244,29
0.14742,0.63196,305.12,21.404,9.9195,52.259,6.7354,1285.5,27238,0.11988,22
0.089122,1.3994,244.97,2.729,-9.5704,41.217,11.024,1314.5,28798,-0.56534,26
0.28798,0.4582,206.24,12.798,5.9361,63.999,11.11,753.79,26573,-0.25535,19
0.083027,0.92218,300.58,14.771,4.2885,52.188,6.7151,1570,27650,0.068615,28
0.015092,0.61723,336.57,26.782,8.7354,35.257,5.3096,1921,28957,0.5511,18
0.092051,0.39404,332.09,20.721,8.1332,46.246,7.7499,1347.9,28327,0.46238,24
0.35969,0.31477,229.77,13.912,6.4309,62.358,10.937,821.12,26367,-0.25535,11
0.59337,0.61773,165.91,17.086,8.6457,57.942,14.988,795.67,27617,-0.23867,16
0.090389,0.69809,299.75,12.159,5.9412,69.052,8.0268,657.76,24509,0.068615,24
0.79369,0.34574,258.78,22.676,8.3385,42.697,5.8773,1433.8,28495,0.59473,28
0.18068,0.31797,186.66,2.6691,-12.382,35.043,6.8241,1004,29051,-0.66163,26
0.012674,0.63289,344.08,24.804,5.4287,29.817,8.7832,1575.1,29327,0.60848,29
0.23873,0.94469,324.54,18.609,4.1948,43.529,11.024,2011,28094,0.50742,28
0.30713,0.24715,317,23.05,9.6619,44.178,6.2634,1184.5,28498,0.59473,28
0.46158,0.4482,299.55,22.019,4.887,33.545,5.4233,1377.8,29171,0.2051,25
0.010326,0.62953,337.03,17.905,8.2677,56.344,8.8792,1181.9,26827,0.55244,26
0.025824,0.6288,329.08,20.203,9.9092,54.428,7.6662,1327.7,27234,0.46238,26
0.14928,0.26992,323.1,18.052,8.0787,54.441,10.271,1498.6,27498,0.50742,28
0.36948,0.30798,227.61,12.396,5.8788,65.527,11.387,673.37,26312,-0.25535,13
0.043251,0.62893,337.49,24.353,7.7689,35.403,6.4031,910.76,29089,0.60848,26
0.11606,0.95919,341.84,26.055,12.562,44.342,6.6359,1470.2,28549,0.66163,28
0.17769,0.24857,320.69,18.471,7.5942,52.114,10.953,1921.2,27526,0.50742,21
0.1815,0.36322,211.56,5.8692,-9.2669,38.786,5.2488,732.34,28589,-0.63543,27
0.047217,0.71555,342.04,24.112,7.1338,34.466,6.7667,909.39,29131,0.60848,25
0.19871,0.24039,234,6.3046,-7.8471,37.621,5.8383,884.41,28919,-0.53801,25
0.11084,0.63038,338.28,24.469,10.588,48.301,7.971,1065.6,27469,0.64863,23
0.142,0.42528,343.7,24.737,6.4812,31.963,7.2515,1745.4,29239,0.60848,29
0.028375,0.63088,343.08,23.747,6.2192,33.085,7.6428,796.78,29197,0.60848,24
0.014964,0.63204,291.22,15.603,1.3481,45.581,7.3996,1070,27072,-0.17083,21
0.037998,0.62895,237.01,-3.7976,-24.157,20.093,16.73,2012.2,29745,-0.59473,28
0.9783,0.30192,241.37,9.8532,-8.3668,30.806,7.3025,1204.6,29047,-0.53801,24
0.20108,0.66655,307.47,21.162,9.5772,49.687,9.8958,1367.3,28012,0.44709,28
0.3571,0.39198,328.15,20.611,9.8047,51.665,9.2913,1044.1,27951,0.44709,26
0.46159,0.45677,250.74,9.3318,-5.2674,37.298,8.0796,1688.8,28929,-0.36876,28
0.018064,0.63207,340.04,26.183,4.6479,27.911,6.8392,1144.4,29349,0.64863,29
0.15187,0.62827,334,22.025,6.223,38.389,7.7561,1027.1,28823,0.47754,19
0.35709,0.55551,346.34,24.412,12.396,50.007,6.8477,1276,27786,0.69946,21
0.14736,0.40296,329.68,19.822,9.5136,52.221,5.9543,1033,28038,0.47754,24
0.49099,0.59363,334.28,25.811,7.4824,34.233,6.1525,1658.4,29027,0.56534,29
0.77448,0.43208,294.64,23.034,2.9146,26.898,7.731,1017.8,29470,0.33664,27
0.10097,0.62793,322.79,22.92,8.2023,40.663,6.8677,1006.2,28740,0.47754,23
0.40427,0.49945,315.94,22.027,9.5717,47.158,7.8035,1441.1,28256,0.40149,27
0.34408,0.63515,320.5,21.15,10.8,51.331,9.4364,1007.9,28248,0.47754,24
0.23096,0.30227,285.95,16.591,0.13175,34.138,12.953,1672.9,28992,-0.11988,19
0.24536,0.23624,329.03,20.062,10.068,55.121,7.3208,1288.2,27228,0.46238,23
0.13868,0.39358,325.74,22.969,8.2481,40.618,6.9689,1008.5,28746,0.47754,27
0.27088,0.52045,263.75,11.033,-6.3035,31.647,8.0835,1588.6,29210,-0.36972,23
0.089087,0.58887,347.25,23.789,5.8698,32.184,6.6205,1534.9,29236,0.56534,22
0.21488,0.6324,302.42,15.242,5.2008,55.84,7.2466,1015.1,26077,0.085965,29
0.18806,0.29381,210.66,2.4901,-12.581,33.131,12.677,1264.6,29204,-0.57942,22
0.17832,1.012,341.9,25.643,7.9619,34.758,7.7637,1794.4,29041,0.60848,20
0.14963,0.53758,334.67,26.257,8.502,35.413,5.7546,1620.4,28966,0.56534,24
0.32896,0.72822,187.53,16.028,7.6208,59.674,5.5492,735.36,26703,-0.44823,25
0.48615,0.23724,254.26,9.2442,-8.067,31.386,7.7707,1654.5,29182,-0.36876,23
0.3177,0.73607,316.92,17.694,3.9327,46.536,13.49,2100.6,27265,0.50742,25
0.078569,0.6292,337.16,27.036,7.9516,34.095,5.956,1897.2,28970,0.5511,29
0.073954,0.6336,351.09,20.479,7.53,44.772,7.0994,1046.8,28500,0.47754,24
0.019231,0.63263,347.51,27.202,5.9738,27.813,7.3554,1344.3,29387,0.64863,25
0.36416,0.76125,215.39,10.453,6.9203,79.632,14.82,457.04,23465,-0.23867,21
0.14003,0.632,333.73,22.453,9.3779,43.217,7.6136,1265.7,28733,0.47754,28
0.2617,0.39323,305.18,17.948,6.4589,48.116,7.1134,1081,28318,0,28
0.3352,0.28958,240.25,9.2334,-10.005,25.476,8.5642,1152.3,29514,-0.53801,26
0.17946,0.25034,236.15,6.7066,-8.2083,34.194,5.7042,906.93,29165,-0.53801,28
0.462,0.45955,245.61,9.3519,-5.1662,37.561,8.02,1685,28912,-0.36876,29
0.15293,0.40432,331.93,20.162,9.7121,53.333,7.456,1282.9,27517,0.46238,26
0.45667,0.43582,322.1,22.16,7.0498,42.986,6.5562,1130.9,28102,0.33664,26
0.11012,0.29768,329.21,19.355,14.3,73.286,8.6378,432.01,24698,0.44709,27
0.080992,0.57639,327.51,18.123,7.9365,53.993,10.682,1625.1,27409,0.50742,24
0.89531,0.39964,289.62,18.067,9.2295,60.507,6.6849,284.03,26501,0.36972,29
0.071109,0.63252,301.09,30.638,19.01,50.6,7.5483,1091.3,28118,0.77876,21
0.17955,0.30854,334.7,26.863,14.639,50.425,15.002,1546.2,27648,0.88268,23.5
0.024771,0.63324,263.99,31.605,21.269,54.159,6.2323,1121.7,27950,0.81997,12
0.54223,0.34668,314.18,21.217,17.509,80.975,4.9277,172.24,20585,0.98447,17
0.35714,0.29618,233.13,29.107,21.711,65.476,3.3111,495.95,26004,0.81002,24
0.13669,0.25291,317.33,30.936,21.171,56.62,9.4195,1016.2,27597,0.95368,9
-0.0024466,0.63305,347.5,23.241,12.679,52.106,12.868,1307.4,28051,0.76788,15
0.48594,0.89374,273.84,28.179,21.898,68.391,9.2614,846.14,26454,0.99702,19
0.013161,0.66902,350.2,25.252,12.971,49.258,9.6214,1563.2,27750,0.76788,6
0.47972,0.48322,227.55,31.249,22.447,59.644,5.5903,824.97,27377,0.81997,16
0.084599,0.52365,261.9,30.654,21.764,60.433,3.9844,897.56,26722,0.81002,19
0.078774,0.62776,297.17,20.039,18.204,88.937,8.1537,304.28,20820,0.81997,15
0.29767,1.4913,280.62,31.066,23.573,63.99,9.8443,1066.2,27044,0.94836,27
0.62448,1.0507,326.99,26.679,15.946,52.823,6.0202,1228.8,27874,0.98447,29
0.23366,0.73949,329.53,26.666,13.875,46.606,7.204,1373.4,28381,0.76788,27
0.0187,0.97253,339.69,27.505,14.796,47.332,7.3792,1497.5,28278,0.88268,28
0.25748,0.46569,327.68,26.099,13.062,46.065,6.587,1638.7,28352,0.97785,27
0.2115,1.4614,282.57,24.852,17.896,67.211,4.0501,859.67,24596,0.72956,20
0.66235,1.3115,252.79,26.047,23.536,86.299,10.193,274.52,21430,0.94836,24
0.42534,1.3905,305.76,24.62,11.489,46.805,7.3469,1324.9,28085,0.74544,28
0.11982,0.46464,267.9,30.505,21.862,60.49,4.6829,1179.1,27149,0.77876,19
0.27399,0.59161,329.8,26.66,13.893,46.653,7.1837,1391.8,28381,0.76788,29
0.28944,1.1291,237.13,30.21,22.096,61.684,3.3836,593.14,27264,0.79984,14
0.25729,0.3081,260.32,29.972,20.025,55.835,4.8457,1068.6,27653,0.77876,11
0.18706,1.0102,220.9,31.142,22.517,60.322,5.0172,857.05,27273,0.81997,20
0.19746,0.37871,245.81,30.908,21.609,59.439,3.985,996.6,26719,0.81002,20
0.35478,0.46921,283.71,29.613,21.495,62.509,6.3116,995.18,26789,0.99555,18
0.36614,0.34103,239.88,31.709,21.493,55.007,6.1509,1090.9,27784,0.81997,20
0.44842,1.6748,333.04,26.916,15.072,49.826,6.7736,1375.7,28087,0.88268,24
0.57136,1.0929,247.36,30.389,25.262,74.425,5.0812,658.48,24601,0.96481,27
0.23677,0.60486,295.01,25.551,11.117,42.191,7.5457,1226,28634,0.72364,27
0.078606,0.64102,338.08,27.726,14.066,44.886,6.5167,1472,28434,0.88268,26
0.1611,1.4569,300.6,34.017,22.463,51.992,7.8156,1350.5,27965,0.88268,27
1.2038,1.309,202.86,30.092,23.707,68.519,9.9306,1076.4,26350,0.95368,24
0.27786,1.198,328.96,22.376,17.482,74.702,6.7161,555.44,24492,0.88268,26
0.56079,1.0481,288.62,27.007,16.032,52.08,6.2295,1445.6,27959,0.92097,16
0.070999,1.6868,306.66,26.042,20.132,70.584,4.595,873.88,25367,0.85432,14
0.26334,1.0725,301.35,28.963,23.839,74.985,5.3565,646.71,23793,0.99378,29
0.36092,1.4745,285.17,24.918,17.46,63.442,6.6238,659.81,26405,0.91413,28
0.2684,1.247,210.65,31.416,22.667,60.021,5.1607,843.52,27293,0.81997,14
0.27742,1.4713,306.43,31.049,23.498,63.764,10.663,1037.1,27085,0.94836,20
0.59008,1.1267,326.22,19.285,18.08,93.339,4.9681,118.14,8686.4,0.91413,18
0.4053,0.6392,310.31,28.181,9.6202,32.48,7.9402,1816.8,29201,0.7803,25
0.3016,1.469,257.73,26.172,20.447,70.911,5.0952,809.28,25784,0.78942,10
0.1772,0.46648,301.47,27.465,18.001,55.91,13.359,1254.7,27884,0.99999,14
0.12821,1.685,229.49,26.155,22.236,78.816,4.076,679.26,24312,0.81002,12
0.34805,0.85513,243.93,26.124,18.953,65.715,5.2976,937.77,26063,0.72956,28
0.21415,0.84659,332.94,26.455,15.004,51.044,8.0954,1329.3,27944,0.88268,28
0.35801,0.38142,328.93,24.348,13.434,51.693,6.694,1116.2,28006,0.7803,23
0.47842,0.89467,279.97,25.106,17.608,65.588,6.5374,887.41,25714,0.92097,20
0.22105,1.6476,340.26,26.467,15.857,53.501,6.8263,1259,27771,0.88268,24
0.63032,0.68063,314.19,27.018,13.724,48.121,9.1062,1435.7,27671,0.89062,16
0.40707,1.1755,303.6,22.551,17.925,76.648,6.2088,339.47,19218,0.91413,17
0.090482,0.3568,301.53,23.79,16.268,63.842,8.574,750.16,26182,0.9741,22
0.23406,0.62518,259.25,31.494,21.351,56.897,4.9614,1202.7,27048,0.81002,29
0.15062,1.159,233.09,31.043,22.773,61.646,4.5514,867.11,27102,0.81997,20
0.18895,1.4185,280.86,26.715,18.393,60.198,13.932,978.38,27435,0.99999,14
0.48801,1.2754,287.54,27.452,20.815,67.352,5.7317,808.64,26359,0.99702,3
0.25487,1.4802,280.26,31.003,23.432,63.72,9.6277,1073.3,27076,0.94836,20
0.44322,1.6985,295.17,28.41,23.844,76.715,5.2524,318.37,24278,0.92632,27
0.51348,0.6637,307.05,27.65,13.867,46.467,9.9173,1561.7,27948,0.89062,28
0.17489,0.5663,277.97,32.126,23.721,61.33,9.7825,1288.5,27156,0.94836,23
0.008638,1.2183,277.09,26.565,15.816,53.743,6.9812,1431.3,27496,0.75267,25
0.2933,0.86596,266.99,25.04,18.817,70.118,4.4171,760.15,24471,0.72956,27
0.101,0.63047,340.04,25.488,13.034,47.006,6.0736,1520.4,28386,0.97785,24
0.092841,1.6064,328.43,27.11,16.212,52.456,5.5269,1104.7,27894,0.98447,24
0.21456,1.471,328.9,26.47,13.903,46.976,7.358,1354,28377,0.76788,23
0.10352,1.2296,338.71,25.667,10.844,42.311,7.5757,1780.1,28521,0.76788,24
0.074867,1.4026,333.95,26.332,13.055,45.006,6.9457,1400.1,28500,0.76788,22
0.29754,0.51437,328.96,26.664,13.84,46.489,7.1666,1395.2,28392,0.76788,27
0.17218,0.63379,260.9,28.079,22.856,73.781,4.7514,822.2,24559,0.94999,22
0.33911,0.54895,323.56,25.991,10.197,37.912,8.19,1823.7,28950,0.73389,26
0.18319,0.70181,327.6,26.839,13.44,45.123,7.0333,1369,28462,0.76788,28
0.059013,0.59572,325.32,31.015,21.818,58.411,10.88,978.16,27459,0.95368,20
0.41245,1.6904,251.25,25.088,17.997,65.13,6.5384,957.06,26661,0.81002,26
0.48599,1.6146,257.45,25.809,18.656,67.053,5.7613,1066.7,24573,0.89829,20
0.51065,0.31894,220.62,31.223,22.09,58.415,5.6834,912.14,27511,0.81997,25
0.96947,1.2039,251.48,22.234,18.186,78.604,6.1274,297.93,23190,0.85731,29
0.55739,1.5492,240.48,22.928,20.234,85.769,6.6008,376.4,20217,0.91285,23
0.81576,1.3385,226.98,31.507,24.987,67.754,7.6704,947.4,26626,0.97326,22
0.30281,0.44132,304.39,26.064,10.968,40.799,7.5195,1250.7,28699,0.72364,22
0.14724,1.4822,221.64,25.722,18.864,67.528,5.0972,892.21,24768,0.72956,22
0.079733,0.64114,336.66,27.748,14.062,44.9,6.748,1442.7,28422,0.88268,27
0.64712,1.2652,281.48,26.559,22.036,76.491,7.4459,543.85,24294,0.99967,11
0.23067,1.0512,247.39,30.878,22.61,62.756,4.7981,927.38,26314,0.81002,19
0.089292,0.41427,257.83,30.938,21.611,59.33,4.0689,992.41,26743,0.81002,12
0.45987,0.7966,295.45,26.785,15.74,51.62,7.417,1372.1,28026,0.92097,29
0.1816,0.63689,336.55,28.63,12.879,38.733,10.806,1966.7,28863,0.88268,7
0.22311,0.35189,288.23,30.418,22.409,62.446,7.5916,895.29,27036,0.83914,21
0.1387,0.41129,259.79,30.879,21.65,59.592,4.0172,978.6,26731,0.81002,15
0.2296,1.2896,319.37,26.615,13.523,45.676,7.1594,1447.5,28448,0.76788,29
0.53885,1.2919,296.66,25.455,19.195,71.037,5.4608,927.07,23157,0.89829,19.5
0.41881,0.87336,321.34,28.853,21.749,65.984,6.1705,871.34,26415,0.99555,29.5
0.10318,1.6288,334.41,27.985,13.793,42.848,11.91,1672.8,28635,0.88268,17
0.030274,0.63167,333.24,26.683,17.121,56.198,8.5617,1015.2,27726,0.94449,9
-0.01144,0.63354,335,25.207,17.171,63.029,7.3058,907.83,26092,0.94449,16
0.3893,0.23958,296.27,28.994,21.066,64.414,13.161,996.83,25356,0.91758,16
0.42806,1.6981,240.15,26.048,21.232,74.781,4.8528,716.77,25163,0.88806,14
0.58355,1.1245,234.68,31.72,23.317,61.725,4.6401,901.5,26878,0.83914,24
0.12243,1.6257,325.88,27.814,13.985,44.196,7.7185,1252.2,28519,0.88268,27
0.11117,0.62732,299.22,30.287,23.668,67.774,4.296,962.96,26363,0.82968,23
0.055552,1.6242,333.78,26.915,14.164,49.649,9.9933,1543.6,27540,0.88268,29
0.091162,0.39825,264.95,29.887,21.906,63.479,4.1869,682.18,26568,0.81002,24
0.24239,1.3554,333.81,26.438,15.297,51.956,7.5781,1273.4,27877,0.88268,26
0.41955,0.53638,244.22,30.29,23.472,67.502,4.4624,954.99,26004,0.83914,26
0.13864,0.38695,340.93,25.558,11.493,42.317,10.209,1772.9,28699,0.76788,13
0.06965,0.63217,313.81,25.359,10.346,39.953,7.451,1807.1,28823,0.73389,22
0.24439,0.31326,249.37,30.345,21.598,61.045,3.7725,876.96,26550,0.81002,22
0.42481,0.4931,217.98,31.349,22.28,58.768,5.8202,865.6,27460,0.81997,25
0.032569,0.63355,283.21,25.479,16.524,57.438,11.552,1240.8,27735,0.99999,14
0.63361,0.54356,244.38,28.929,21.933,66.5,4.779,944.49,26189,0.94999,17
0.38454,0.5926,284.75,25.957,12.285,44.583,6.7883,1319.1,28450,0.7803,26
0.12504,1.5692,297.45,28.439,23.252,73.037,7.4239,581.86,25776,0.93871,18
0.064215,0.93817,333.76,27.694,13.799,44.426,13.168,1723.4,28377,0.88268,24
0.17102,1.5877,344.21,23.082,11.43,51.418,7.7293,1339,27261,0.74544,24
0.10089,0.40487,285.71,30.201,23.752,68.702,5.1335,647.81,25529,0.92632,21
0.1099,0.62741,284.9,29.43,23.996,73.269,5.0399,467.3,23904,0.92632,21
0.085379,1.4667,291.77,27.502,21.5,69.659,4.7154,691.64,26185,0.84525,6
0.11596,1.6238,303.3,30.727,23.021,63.82,4.9732,1089.2,26765,0.93871,20
0.83024,1.4125,276.82,25.384,17.213,61.377,6.6979,1167.2,26986,0.88268,26
0.33801,1.0739,323.52,26.963,16.446,53.795,5.4578,1075.2,27740,0.98447,28
0.23989,1.6911,321.01,23.998,16.758,65.632,4.8317,890.08,25607,0.98447,29
0.23088,0.54637,233.05,29.96,21.108,60.8,3.6049,751.77,26498,0.81002,22
0.1542,0.47576,305.86,29.562,22.255,64.449,5.6126,523.43,26983,0.89829,19
0.076269,0.63116,300.22,30.59,18.762,49.748,5.572,1253.3,28206,0.81002,11
0.076431,0.62845,349.09,24.471,10.137,43.765,10.593,781.99,28346,0.72364,23
0.061178,0.63046,342,27.092,16.687,53.419,8.7886,1015.8,27968,0.94449,22
0.092743,0.6314,303.21,30.55,22.785,63.918,4.8534,1012.1,26537,0.85731,16
0.43936,1.2691,276.63,28.285,24.848,82.083,3.496,494.36,21228,0.98673,20
0.056586,0.44635,291.99,30.335,19.024,53.104,4.89,1244.1,27468,0.77876,12
0.24695,0.32268,226.47,30.839,22.478,61.346,4.5408,849.81,27116,0.81997,23
0.229,0.59622,293.4,29.788,22.114,64.237,5.2436,995.73,26435,0.84835,20
0.35577,1.2984,277.39,27.982,21.73,68.429,9.4487,799.56,26495,0.99702,29
0.1929,0.55278,338.42,26.785,14.336,50.301,10.352,1521.4,27304,0.88268,27
0.06019,0.63261,294.9,23.821,14.337,55.191,11.313,1122.1,27931,0.72212,28
0.14975,0.46205,335.4,18.715,16.161,86.022,7.6581,293.04,16017,0.90701,26
0.35841,1.6912,289.47,27.097,20.581,67.294,13.918,725.72,26618,0.94836,21
0.53922,0.4998,279.5,26.99,11.263,39.184,7.5103,1292.5,28821,0.71166,29
0.29536,1.1457,321.97,21.734,17.384,79.172,6.3802,317.88,22415,0.88268,24
0.14068,1.6103,335.36,26.515,14.481,48.129,10.461,1340,28341,0.88268,27
0.13641,1.4679,331.31,27.963,19.828,62.594,5.3641,1125.7,26442,0.99702,28
0.67577,1.4537,240.66,28.575,25.368,82.851,4.4615,187.75,22667,0.87448,28
0.17776,1.6137,275.13,26.795,24.014,84.546,8.2692,402.55,21897,0.92429,28
0.24095,0.55425,258,31.411,21.356,57.262,5.1099,1081.2,26895,0.81002,21
0.72058,1.5765,174.84,24.023,17.478,68.136,8.433,890.03,25277,0.84982,27
0.37294,0.30606,301.24,29.235,20.601,59.583,5.8208,968.17,27428,0.84525,17
0.36357,0.5485,278.17,25.253,18.324,66.594,3.8801,934.78,25683,0.72956,29
0.0013028,0.63597,305.43,28.972,21.251,63.4,6.5216,1094.4,26831,0.81997,10
0.31121,1.4658,281.88,31.33,23.772,64.153,10.849,1146.4,26921,0.94836,25
0.1768,0.3453,310.35,24.147,12.886,51.437,6.9352,1130.7,27847,0.7803,26
0.088113,0.45387,258.95,30.826,21.669,59.751,4.0525,951.89,26738,0.81002,22
0.5028,1.4333,253.66,31.356,24.652,66.926,8.2887,961.02,26753,0.97326,23
0.0053226,0.63359,321.34,28.982,22.571,68.562,4.9337,887.08,26007,0.99378,27
0.12622,1.0056,341.63,22.418,9.4867,44.404,10.236,977.05,28615,0.76788,28
0.032569,0.63355,297.8,25.681,16.439,56.439,11.688,1256,27819,0.99999,8
0.20882,0.86804,332.26,25.572,9.5245,36.948,9.1972,1901.8,29012,0.73389,27
0.19884,0.39025,257.31,30.783,21.592,59.91,4.4893,882.43,26656,0.81002,9
0.53885,1.2919,270.64,25.127,19.467,73.458,5.1802,806.13,22403,0.89829,23
0.020669,1.6231,337.27,23.863,14.941,60.286,5.5717,1298.7,26061,0.90701,19
0.042444,0.95577,309.42,31.575,22.39,59.133,5.286,995.72,27193,0.93871,22
0.22033,0.52167,331.9,26.931,12.706,42.953,7.0096,1353.8,28589,0.76788,28
0.28868,1.2982,263.61,25.182,17.266,62.609,5.5412,1064.8,26586,0.71768,19
0.010624,0.63525,291.14,25.69,10.023,38.45,7.8844,1835.6,28905,0.73389,23
0.48512,0.58168,303.23,27.469,13.73,46.658,9.7249,1551,27902,0.89062,24
0.063766,1.0587,314.57,28.183,21.417,66.356,8.8024,845.33,26771,0.99422,23
0.059481,0.63221,291.14,26.849,17.115,54.973,11.709,1256.2,27923,0.99999,21
0.23752,0.89812,279.63,31.261,21.17,55.717,11.151,1278.9,27588,0.98058,20
0.10774,1.688,308.06,29.068,20.24,58.598,9.4839,1111.9,27608,0.99702,28
0.84791,1.3258,213.97,24.296,15.476,57.542,5.8552,955.58,27752,0.89198,19
0.18117,1.0237,333.13,26.451,13.497,45.91,7.1862,1404.5,28446,0.76788,25
0.066762,1.194,312.64,31.107,23.543,64.689,8.6063,1260.1,26507,0.94276,22
0.002849,0.63189,327.44,25.936,9.124,35.228,8.1384,1993.3,29096,0.73389,22
0.6813,0.61954,305.19,27.317,13.586,46.777,9.5451,1518.2,27860,0.89062,23
0.71574,0.58691,335.04,24.191,11.094,45.728,5.9632,1288.2,28355,0.7803,26
0.24089,1.324,266.49,27.498,21.895,72.672,6.768,722.81,24681,0.88806,20
0.79799,1.4627,227.15,31.068,23.22,63.178,9.8038,999.69,26952,0.95368,26
0.30344,1.0736,309.93,30.976,23.729,65.635,5.6751,1018.9,26492,0.93688,28
0.19783,0.71375,218.05,31.512,22.763,60.006,5.3406,830.32,27311,0.81997,16
0.44723,1.6379,333.28,26.896,15.172,50.098,6.6816,1364.3,28081,0.88268,26
1.0546,0.47982,256.01,28.564,22.848,71.759,6.7112,687.66,25507,0.91758,21
0.15467,1.6239,317.74,31.16,23.199,62.428,9.2231,1100,27179,0.94276,29
0.39665,1.2852,276.18,30.566,22.868,62.94,5.6207,982.65,27215,0.98673,20
0.17271,1.5843,295.67,28.466,19.689,59.805,5.8216,1137.4,27152,0.85432,28
0.52147,1.1284,343.01,25.315,10.73,40.771,8.9649,1442.2,28799,0.73389,28
0.38439,1.6395,266.67,28.977,21.7,64.812,6.922,996.86,26799,0.99702,26
0.18458,0.62388,296.86,31.358,22.823,60.379,10.166,1054.4,27394,0.95368,21
0.27436,0.50416,311.53,31.917,22.547,57.752,9.8292,1086.6,27583,0.95368,18
0.18649,1.5772,339.86,26.454,12.362,44.203,7.0577,2050.5,28381,0.76788,14
0.39938,0.60524,342.11,25.938,9.8094,36.905,9.0836,1819,29011,0.73389,25
0.049568,1.4672,314.29,26.553,21.801,75.656,6.9376,695.78,24502,0.99967,27
0.898,0.71023,221.87,28.457,24.227,77.968,6.6559,361.9,23371,0.96481,27
0.39972,0.90341,326.49,24.416,11.493,47.398,7.4242,1297.6,28004,0.74544,29
0.16055,1.0769,342.78,25.513,9.0754,36.053,8.9407,1861.3,29055,0.73389,25
0.70418,0.52462,298.39,27.402,20.768,67.284,5.4748,835.22,26396,0.99702,29
0.0085251,0.63413,279.9,27.122,15.076,50.05,7.1802,1457.4,27872,0.75267,13
0.26359,1.2808,222.63,28.042,20.998,65.653,6.9108,1037.3,26641,0.99702,27
0.25955,0.90825,262.68,30.754,23.857,66.384,10.65,1074.9,26710,0.94836,20
0.30015,1.448,269.98,31.124,23.569,63.747,10.031,1043.8,27078,0.94836,25
0.17864,0.23359,292.56,31.154,20.565,53.526,7.3702,1179.2,27957,0.81002,17
0.87143,0.69831,326.28,23.116,15.435,63.172,5.9933,943.08,26781,0.97785,26
0.24299,0.63456,308.23,28.482,23.423,74.883,6.7457,479.19,24249,0.95872,14
0.70423,0.86007,264.26,26.739,16.694,55.997,5.2378,1280.4,27244,0.86746,28
